mission_id,mission_type,latitude,longitude,urgency_level,urgency_score,threat_level,civilian_density,required_sensor,estimated_duration,created_time
M4411,Surveillance,37.5667,35.8377,Medium,5.47,5.75,3.74,Night Vision,154,2025-12-17 12:18:22.185351
M4412,Border Patrol,38.5492,41.1085,Low,3.43,1.19,0.62,Thermal,87,2025-12-17 01:18:22.185444
M4413,Surveillance,41.768,34.1023,Medium,5.19,6.72,3.93,Thermal,77,2025-12-17 14:18:22.185537
M4414,Search and Rescue,38.1616,38.4108,Critical,9.62,7.93,1.33,Night Vision,178,2025-12-17 18:18:22.185629
M4415,Border Patrol,41.4691,27.4578,High,6.52,7.34,3.67,Multi-Spectral,125,2025-12-17 08:18:22.185722
M4416,Surveillance,41.3858,41.3839,Medium,5.08,9.04,3.77,Night Vision,138,2025-12-17 01:18:22.185814
M4417,Search and Rescue,41.1142,38.5534,Critical,9.79,1.15,9.38,Thermal,110,2025-12-17 13:18:22.185908
M4418,Search and Rescue,40.4818,39.5424,Critical,9.74,8.5,6.14,Thermal,68,2025-12-17 00:18:22.186002
M4419,Disaster Assessment,38.9241,35.1936,Low,3.12,7.91,6.66,Multi-Spectral,47,2025-12-16 21:18:22.186115
M4420,Disaster Assessment,38.4573,30.202,Critical,10.04,3.36,5.06,Thermal,132,2025-12-17 17:18:22.186210
M4421,Surveillance,40.4044,27.4597,Critical,9.79,4.21,4.58,Multi-Spectral,127,2025-12-17 04:18:22.186312
M4422,Search and Rescue,41.6038,43.2495,High,7.08,1.65,4.91,Multi-Spectral,36,2025-12-17 13:18:22.186406
M4423,Border Patrol,36.4826,43.2062,Medium,4.7,6.95,9.17,HD Camera,159,2025-12-17 02:18:22.186507
M4424,Border Patrol,41.8282,30.1974,Low,3.33,2.74,2.26,HD Camera,65,2025-12-17 14:18:22.186603
M4425,Search and Rescue,38.925,30.2175,Medium,5.21,2.07,8.09,Multi-Spectral,163,2025-12-16 22:18:22.186704
M4426,Reconnaissance,37.6178,27.2287,High,7.01,5.28,3.44,Multi-Spectral,63,2025-12-17 14:18:22.186799
M4427,Border Patrol,37.8829,31.6898,Medium,5.0,2.87,8.78,Thermal,145,2025-12-17 07:18:22.186893
M4428,Surveillance,37.7827,29.5076,Critical,10.37,4.79,3.48,Night Vision,103,2025-12-17 01:18:22.186987
M4429,Surveillance,39.6726,42.1593,High,7.13,4.26,9.91,Multi-Spectral,147,2025-12-16 23:18:22.187081
M4430,Border Patrol,40.8025,31.4249,Low,2.93,1.91,9.03,Night Vision,163,2025-12-17 08:18:22.187175
M4431,Disaster Assessment,37.3393,36.6993,Medium,5.4,6.64,4.56,Night Vision,51,2025-12-17 05:18:22.187278
M4432,Border Patrol,39.1343,35.6341,High,6.84,7.26,2.12,Multi-Spectral,149,2025-12-16 22:18:22.187372
M4433,Search and Rescue,38.8301,33.2011,Low,2.85,6.36,5.31,HD Camera,158,2025-12-17 16:18:22.187474
M4434,Disaster Assessment,39.932,32.9214,Medium,5.42,2.59,3.1,Multi-Spectral,76,2025-12-17 13:18:22.187569
M4435,Search and Rescue,40.9308,31.8518,High,7.35,7.34,1.25,HD Camera,120,2025-12-16 20:18:22.187665
M4436,Search and Rescue,38.3551,36.6321,Critical,9.55,2.38,3.2,Multi-Spectral,108,2025-12-17 14:18:22.187759
M4437,Reconnaissance,39.1347,34.9886,High,7.28,2.45,7.95,HD Camera,105,2025-12-17 06:18:22.187853
M4438,Search and Rescue,40.5518,37.0033,Critical,10.21,9.97,1.95,HD Camera,116,2025-12-17 08:18:22.187947
M4439,Disaster Assessment,36.8113,31.2138,Critical,10.27,6.66,3.89,Multi-Spectral,48,2025-12-17 01:18:22.188054
M4440,Surveillance,39.6518,42.5191,High,6.75,5.03,3.1,Night Vision,161,2025-12-17 13:18:22.188153
M4441,Reconnaissance,37.2108,28.5484,Medium,5.41,1.5,2.96,Night Vision,179,2025-12-17 16:18:22.188255
M4442,Reconnaissance,38.0893,43.8516,Medium,4.74,8.86,9.11,Night Vision,66,2025-12-17 02:18:22.188357
M4443,Surveillance,41.7065,28.0361,High,6.77,9.04,4.8,Thermal,46,2025-12-17 13:18:22.188453
M4444,Reconnaissance,41.627,31.6155,Critical,9.88,7.14,2.36,Night Vision,144,2025-12-17 08:18:22.188548
M4445,Border Patrol,37.2229,41.1387,High,6.83,4.71,7.94,Night Vision,152,2025-12-17 14:18:22.188642
M4446,Surveillance,37.0826,42.7808,Medium,4.65,8.24,4.24,Night Vision,176,2025-12-17 09:18:22.188736
M4447,Reconnaissance,37.4349,41.7458,Critical,9.61,9.75,0.05,Thermal,114,2025-12-17 13:18:22.188837
M4448,Search and Rescue,40.1893,28.8249,Critical,9.85,7.59,3.46,Multi-Spectral,36,2025-12-16 21:18:22.188933
M4449,Reconnaissance,36.4694,30.6458,Critical,10.13,8.36,8.21,Thermal,139,2025-12-17 18:18:22.189029
M4450,Border Patrol,36.6688,40.2169,High,6.62,1.95,0.28,Thermal,104,2025-12-17 04:18:22.189123
M4451,Disaster Assessment,39.0889,38.5662,Medium,4.52,7.99,2.12,Thermal,82,2025-12-17 10:18:22.189226
M4452,Surveillance,41.4614,37.2775,Critical,9.86,8.09,6.26,HD Camera,73,2025-12-16 21:18:22.189321
M4453,Reconnaissance,36.6545,38.261,High,6.75,5.05,3.53,Thermal,68,2025-12-17 02:18:22.189416
M4454,Search and Rescue,41.8587,28.8561,Medium,5.0,7.14,2.46,Night Vision,164,2025-12-17 16:18:22.189513
M4455,Search and Rescue,40.0048,30.1452,Low,2.83,2.22,7.74,Thermal,146,2025-12-16 21:18:22.189607
M4456,Border Patrol,38.2355,30.5962,Medium,4.56,2.71,3.52,HD Camera,68,2025-12-16 22:18:22.189701
M4457,Reconnaissance,36.5243,35.7192,Medium,4.64,5.85,7.68,Night Vision,54,2025-12-16 21:18:22.189796
M4458,Search and Rescue,41.2299,28.3188,Low,3.35,9.58,5.52,HD Camera,40,2025-12-17 07:18:22.189900
M4459,Border Patrol,41.3362,35.4385,Medium,5.09,5.78,2.82,Night Vision,32,2025-12-17 09:18:22.190001
M4460,Search and Rescue,37.8311,43.2867,Critical,10.49,2.45,5.61,Multi-Spectral,86,2025-12-16 20:18:22.190114
M4461,Disaster Assessment,36.7056,32.1346,High,7.17,1.45,3.83,Thermal,44,2025-12-17 16:18:22.190221
M4462,Surveillance,37.2219,31.1185,Critical,9.76,5.1,5.1,HD Camera,111,2025-12-17 05:18:22.190314
M4463,Reconnaissance,41.5454,29.7733,Medium,4.93,4.9,3.54,Multi-Spectral,56,2025-12-17 14:18:22.190408
M4464,Search and Rescue,36.7268,37.5846,Medium,5.28,2.11,6.48,Thermal,67,2025-12-17 16:18:22.190513
M4465,Reconnaissance,41.0798,42.1124,Medium,4.82,3.43,0.48,Multi-Spectral,154,2025-12-17 04:18:22.190605
M4466,Border Patrol,40.9134,28.8294,Critical,9.98,4.46,6.02,Multi-Spectral,172,2025-12-17 11:18:22.190698
M4467,Surveillance,40.9706,32.1047,Medium,5.14,1.97,9.7,HD Camera,111,2025-12-17 12:18:22.190791
M4468,Reconnaissance,36.7268,34.4937,Medium,4.8,3.81,7.79,Multi-Spectral,125,2025-12-17 12:18:22.190883
M4469,Border Patrol,38.8408,33.0204,Critical,10.05,2.13,7.24,Night Vision,99,2025-12-17 08:18:22.190976
M4470,Reconnaissance,41.4065,38.6106,Low,3.36,9.03,0.92,HD Camera,125,2025-12-17 08:18:22.191069
M4471,Border Patrol,38.9372,34.0558,High,7.23,2.96,3.88,Night Vision,138,2025-12-16 20:18:22.191194
M4472,Surveillance,37.3164,40.1374,High,6.56,7.35,3.79,Multi-Spectral,169,2025-12-17 16:18:22.191290
M4473,Disaster Assessment,38.6951,31.1256,High,6.57,7.25,8.0,Night Vision,84,2025-12-17 03:18:22.191384
M4474,Search and Rescue,41.8195,33.0803,Low,2.61,3.0,6.71,HD Camera,31,2025-12-17 12:18:22.191478
M4475,Reconnaissance,41.7489,39.5833,Critical,9.58,4.74,7.0,Night Vision,65,2025-12-17 17:18:22.191581
M4476,Surveillance,37.8978,43.9472,Low,2.8,7.5,6.44,HD Camera,140,2025-12-17 14:18:22.191681
M4477,Disaster Assessment,37.2906,39.9154,Low,2.55,8.36,6.02,Night Vision,171,2025-12-17 04:18:22.191775
M4478,Border Patrol,36.5189,40.136,High,7.21,6.22,8.88,Night Vision,68,2025-12-17 09:18:22.191868
M4479,Disaster Assessment,40.0516,42.7467,High,6.82,8.88,3.95,Multi-Spectral,134,2025-12-17 04:18:22.191960
M4480,Border Patrol,38.8095,31.7147,Low,3.34,9.99,6.48,HD Camera,163,2025-12-17 16:18:22.192066
M4481,Surveillance,36.1175,30.2952,Medium,4.79,8.98,1.38,Multi-Spectral,55,2025-12-16 21:18:22.192172
M4482,Disaster Assessment,41.4315,35.9752,High,6.87,6.27,2.32,Night Vision,175,2025-12-17 05:18:22.192272
M4483,Disaster Assessment,37.1741,40.7703,Low,2.91,2.6,7.61,Night Vision,64,2025-12-17 00:18:22.192367
M4484,Search and Rescue,41.8176,34.1541,Low,3.02,8.44,7.26,Multi-Spectral,171,2025-12-17 09:18:22.192461
M4485,Reconnaissance,36.4286,29.5389,Medium,5.35,9.92,4.15,Thermal,126,2025-12-17 18:18:22.192554
M4486,Border Patrol,40.161,36.5152,Medium,5.45,5.61,1.11,Night Vision,123,2025-12-17 17:18:22.192646
M4487,Border Patrol,40.2391,41.9678,Medium,4.93,1.56,4.61,Night Vision,93,2025-12-17 01:18:22.192738
M4488,Reconnaissance,41.5443,37.4707,Critical,9.63,2.85,4.51,HD Camera,65,2025-12-17 09:18:22.192832
M4489,Surveillance,41.1271,36.2543,Low,2.57,1.8,8.97,Thermal,118,2025-12-17 05:18:22.192923
M4490,Disaster Assessment,36.6732,42.95,High,7.03,7.26,3.92,Night Vision,138,2025-12-16 20:18:22.193016
M4491,Border Patrol,37.2295,36.5372,Critical,10.49,8.59,0.86,Night Vision,150,2025-12-17 01:18:22.193118
M4492,Surveillance,36.7411,41.3143,Medium,5.35,3.7,1.61,Night Vision,63,2025-12-16 20:18:22.193212
M4493,Search and Rescue,40.0688,37.4378,Medium,5.38,4.4,9.02,HD Camera,46,2025-12-17 02:18:22.193312
M4494,Surveillance,36.1943,36.6464,Medium,4.81,8.98,5.33,Thermal,129,2025-12-17 00:18:22.193407
M4495,Reconnaissance,39.8875,30.4034,High,6.59,3.8,7.78,HD Camera,124,2025-12-17 06:18:22.193509
M4496,Border Patrol,39.6837,38.7014,Medium,4.82,9.11,4.52,Night Vision,178,2025-12-17 14:18:22.193603
M4497,Border Patrol,36.5517,28.5272,Medium,5.31,3.13,0.61,Multi-Spectral,95,2025-12-16 20:18:22.193697
M4498,Search and Rescue,40.089,36.7995,Medium,4.88,1.21,9.05,Thermal,151,2025-12-17 11:18:22.193791
M4499,Surveillance,37.8509,31.4346,High,6.74,1.27,9.58,Multi-Spectral,104,2025-12-17 02:18:22.193885
M4500,Border Patrol,37.8641,40.6199,High,7.39,7.3,9.33,HD Camera,73,2025-12-17 04:18:22.193979
M4501,Border Patrol,36.6256,41.1007,Medium,4.63,3.84,3.8,HD Camera,140,2025-12-17 13:18:22.194096
M4502,Disaster Assessment,41.6559,38.5539,High,7.39,2.71,2.97,Multi-Spectral,161,2025-12-17 00:18:22.194194
M4503,Reconnaissance,41.4602,27.1543,Medium,5.16,1.63,5.26,Night Vision,119,2025-12-17 06:18:22.194289
M4504,Border Patrol,39.6633,38.1867,High,7.15,1.17,1.52,Night Vision,151,2025-12-17 08:18:22.194382
M4505,Border Patrol,41.2689,33.2603,High,7.36,5.54,2.08,Multi-Spectral,162,2025-12-17 08:18:22.194477
M4506,Reconnaissance,37.4502,39.5214,Critical,10.34,8.76,2.7,Night Vision,79,2025-12-16 20:18:22.194570
M4507,Search and Rescue,40.4561,29.8629,Critical,10.19,7.92,7.53,HD Camera,145,2025-12-17 18:18:22.194665
M4508,Search and Rescue,38.8872,31.5948,Critical,10.24,8.25,8.22,Multi-Spectral,147,2025-12-17 18:18:22.194759
M4509,Border Patrol,39.4769,35.1892,High,7.27,4.41,7.09,Thermal,151,2025-12-17 11:18:22.194853
M4510,Search and Rescue,36.1951,36.0605,Critical,10.17,2.14,6.12,Night Vision,65,2025-12-17 00:18:22.194955
M4511,Border Patrol,37.7828,38.5583,High,6.61,8.92,4.81,HD Camera,124,2025-12-17 02:18:22.195696
M4512,Disaster Assessment,41.6757,35.8384,Medium,4.89,8.06,7.2,Multi-Spectral,85,2025-12-17 09:18:22.195963
M4513,Reconnaissance,40.11,33.5451,Critical,10.26,1.62,3.84,Night Vision,75,2025-12-17 06:18:22.196290
M4514,Reconnaissance,38.2897,34.2041,Critical,10.4,8.79,1.89,Thermal,133,2025-12-17 01:18:22.196441
M4515,Surveillance,41.5858,40.7821,Low,2.65,7.73,8.15,Multi-Spectral,104,2025-12-17 03:18:22.196631
M4516,Border Patrol,36.0573,36.7373,Medium,4.97,9.66,9.02,Night Vision,67,2025-12-17 10:18:22.196842
M4517,Border Patrol,39.9302,37.4038,Low,2.86,6.77,7.25,Thermal,117,2025-12-16 22:18:22.196970
M4518,Disaster Assessment,41.4031,38.6366,High,6.87,8.28,3.23,Thermal,97,2025-12-17 14:18:22.197137
M4519,Border Patrol,36.8702,33.6222,High,6.83,7.93,1.74,HD Camera,86,2025-12-17 17:18:22.197392
M4520,Border Patrol,36.833,32.1647,Low,3.26,6.45,7.31,Night Vision,130,2025-12-17 00:18:22.197560
M4521,Border Patrol,40.1299,40.5107,High,7.08,5.62,6.92,Night Vision,58,2025-12-17 04:18:22.197676
M4522,Search and Rescue,39.8617,37.2112,Low,2.97,2.39,8.65,Multi-Spectral,110,2025-12-17 00:18:22.197774
M4523,Reconnaissance,38.3425,29.7272,Critical,10.08,6.64,8.82,Thermal,68,2025-12-17 06:18:22.197870
M4524,Disaster Assessment,39.3145,33.3685,High,6.66,1.92,8.68,Night Vision,50,2025-12-17 00:18:22.197965
M4525,Disaster Assessment,37.7639,41.5029,High,6.96,6.25,4.43,Night Vision,67,2025-12-17 17:18:22.198083
M4526,Border Patrol,39.3323,32.2607,Critical,9.57,7.78,6.53,Night Vision,127,2025-12-17 11:18:22.198183
M4527,Surveillance,38.5027,36.7835,Critical,9.95,6.58,4.04,HD Camera,149,2025-12-17 08:18:22.198286
M4528,Border Patrol,41.0847,39.6315,High,6.55,2.81,2.92,HD Camera,146,2025-12-17 09:18:22.198381
M4529,Reconnaissance,37.1003,36.27,High,6.98,3.85,5.17,HD Camera,171,2025-12-16 20:18:22.198475
M4530,Surveillance,40.0121,30.6247,High,6.98,1.71,0.29,Thermal,94,2025-12-17 05:18:22.198585
M4531,Border Patrol,37.9767,36.1463,High,7.22,5.31,0.62,Thermal,34,2025-12-17 04:18:22.198689
M4532,Surveillance,41.5088,38.4649,Low,2.69,6.31,9.12,HD Camera,154,2025-12-17 07:18:22.198783
M4533,Search and Rescue,36.907,29.2843,Critical,9.61,3.95,8.3,Night Vision,99,2025-12-17 10:18:22.198877
M4534,Surveillance,38.1617,32.0222,Critical,10.35,5.63,6.46,Night Vision,136,2025-12-16 23:18:22.198970
M4535,Surveillance,39.0452,28.9932,Medium,4.89,8.67,1.35,Multi-Spectral,155,2025-12-17 07:18:22.199084
M4536,Disaster Assessment,40.5728,35.2094,Critical,9.86,6.5,1.02,Night Vision,108,2025-12-17 13:18:22.199181
M4537,Disaster Assessment,39.6219,36.1933,Low,2.9,7.68,5.64,HD Camera,114,2025-12-17 11:18:22.199274
M4538,Border Patrol,36.5205,43.9005,High,6.67,3.26,1.63,Thermal,52,2025-12-17 17:18:22.199368
M4539,Border Patrol,37.0692,29.1539,Critical,9.54,3.67,9.41,Night Vision,160,2025-12-16 23:18:22.199462
M4540,Surveillance,37.0125,42.4106,High,6.77,5.0,8.95,HD Camera,91,2025-12-17 01:18:22.199556
M4541,Disaster Assessment,36.7957,28.8322,Medium,5.04,1.92,8.25,Multi-Spectral,76,2025-12-17 00:18:22.199658
M4542,Search and Rescue,39.3594,31.1621,Critical,9.65,3.04,2.51,Thermal,60,2025-12-17 13:18:22.199752
M4543,Reconnaissance,39.2361,30.2306,Critical,10.13,5.52,6.68,HD Camera,105,2025-12-16 23:18:22.199852
M4544,Surveillance,37.9519,32.5174,Medium,5.13,1.4,5.89,Night Vision,169,2025-12-17 18:18:22.199952
M4545,Border Patrol,39.6636,32.6477,Medium,4.68,9.59,7.55,HD Camera,75,2025-12-17 08:18:22.200068
M4546,Surveillance,37.5042,34.5709,High,6.74,2.67,7.66,Multi-Spectral,153,2025-12-16 21:18:22.200168
M4547,Border Patrol,37.3385,42.1007,Low,3.04,6.32,8.96,Multi-Spectral,154,2025-12-17 09:18:22.200263
M4548,Surveillance,36.2858,30.9264,Low,2.86,2.43,8.15,Multi-Spectral,37,2025-12-16 20:18:22.200355
M4549,Border Patrol,39.4796,41.8181,Critical,9.92,8.2,8.04,Night Vision,79,2025-12-17 08:18:22.200449
M4550,Surveillance,38.4003,34.321,Low,2.85,4.17,4.68,Multi-Spectral,52,2025-12-17 13:18:22.200542
M4551,Disaster Assessment,36.8774,39.8455,Medium,4.87,9.29,3.88,Night Vision,162,2025-12-17 13:18:22.200660
M4552,Border Patrol,38.1357,29.5631,High,6.84,1.26,5.02,Multi-Spectral,70,2025-12-17 14:18:22.200755
M4553,Disaster Assessment,38.7139,30.2452,Low,3.25,3.91,2.53,Multi-Spectral,36,2025-12-16 21:18:22.200848
M4554,Surveillance,37.6597,32.228,High,6.64,8.44,1.44,Multi-Spectral,95,2025-12-17 01:18:22.200942
M4555,Reconnaissance,40.3146,39.1603,High,6.54,2.04,9.05,HD Camera,178,2025-12-17 00:18:22.201052
M4556,Surveillance,40.9358,34.1599,High,6.94,5.94,5.96,Night Vision,171,2025-12-17 13:18:22.201152
M4557,Border Patrol,40.0237,30.2272,Low,2.65,2.59,6.99,HD Camera,128,2025-12-17 12:18:22.201245
M4558,Reconnaissance,39.0436,32.1841,High,6.71,8.83,7.48,Night Vision,58,2025-12-17 18:18:22.201338
M4559,Search and Rescue,38.2816,31.9383,Critical,9.72,3.26,9.42,Night Vision,173,2025-12-17 04:18:22.201430
M4560,Reconnaissance,40.4583,30.6303,High,7.18,5.26,4.31,Night Vision,92,2025-12-17 03:18:22.201532
M4561,Surveillance,39.5332,32.1101,Low,3.28,2.53,0.95,Thermal,88,2025-12-16 20:18:22.201636
M4562,Reconnaissance,40.6914,38.2222,High,6.94,2.07,9.57,HD Camera,126,2025-12-17 17:18:22.201730
M4563,Search and Rescue,41.3203,29.8188,Medium,4.62,5.49,9.82,Multi-Spectral,117,2025-12-17 01:18:22.201824
M4564,Disaster Assessment,36.0152,30.0691,Critical,9.97,4.54,3.69,Night Vision,100,2025-12-17 12:18:22.201917
M4565,Search and Rescue,39.2194,43.2446,High,6.7,5.13,0.15,Multi-Spectral,108,2025-12-17 17:18:22.202012
M4566,Search and Rescue,38.4558,38.684,Low,3.36,4.37,2.62,Thermal,169,2025-12-17 13:18:22.202129
M4567,Disaster Assessment,38.1278,42.2071,High,7.01,7.14,9.76,Multi-Spectral,77,2025-12-17 05:18:22.202232
M4568,Surveillance,41.6827,35.3797,High,6.61,9.49,4.57,HD Camera,135,2025-12-17 12:18:22.202327
M4569,Reconnaissance,39.4228,38.7899,Critical,9.5,8.54,0.56,HD Camera,39,2025-12-17 01:18:22.202420
M4570,Disaster Assessment,38.152,28.6439,Medium,4.81,7.07,8.81,Night Vision,172,2025-12-17 17:18:22.202513
M4571,Surveillance,37.3937,39.5952,High,7.19,2.06,5.69,Thermal,158,2025-12-17 17:18:22.202632
M4572,Border Patrol,40.8707,31.7686,High,6.51,8.7,1.19,Thermal,174,2025-12-16 20:18:22.202727
M4573,Disaster Assessment,38.4336,35.3287,Low,2.76,5.6,7.67,Thermal,64,2025-12-17 13:18:22.202821
M4574,Surveillance,37.0019,35.2967,Medium,4.68,6.45,3.41,Night Vision,168,2025-12-17 17:18:22.202915
M4575,Surveillance,40.6615,41.348,Critical,10.41,5.89,7.03,Multi-Spectral,62,2025-12-17 18:18:22.203008
M4576,Reconnaissance,36.7803,42.8091,Low,2.51,8.4,2.79,Night Vision,109,2025-12-17 14:18:22.203125
M4577,Search and Rescue,41.664,39.286,Medium,4.71,9.74,3.07,Thermal,104,2025-12-17 09:18:22.203220
M4578,Surveillance,40.1804,33.1528,Critical,9.58,9.42,5.9,Multi-Spectral,177,2025-12-17 04:18:22.203328
M4579,Surveillance,38.585,36.7233,Low,3.47,8.62,4.45,Night Vision,91,2025-12-16 23:18:22.203423
M4580,Reconnaissance,41.7439,37.9351,Critical,10.33,5.32,2.62,Night Vision,121,2025-12-17 08:18:22.203565
M4581,Border Patrol,36.674,42.5794,Low,3.42,1.12,9.0,HD Camera,152,2025-12-16 22:18:22.203721
M4582,Surveillance,38.8896,27.8678,Low,3.4,5.65,5.45,Thermal,106,2025-12-17 01:18:22.203820
M4583,Search and Rescue,38.2453,29.8219,Medium,4.55,1.96,9.01,Multi-Spectral,86,2025-12-16 19:18:22.203915
M4584,Disaster Assessment,40.4667,33.8357,Medium,4.59,1.24,2.18,Multi-Spectral,95,2025-12-17 15:18:22.204019
M4585,Reconnaissance,37.6968,34.3573,Medium,5.29,9.3,8.91,Night Vision,61,2025-12-17 18:18:22.204172
M4586,Disaster Assessment,36.2662,31.7372,High,6.68,3.88,6.13,Multi-Spectral,172,2025-12-17 03:18:22.204375
M4587,Disaster Assessment,36.9616,40.5538,Critical,9.6,8.18,2.13,Multi-Spectral,104,2025-12-17 01:18:22.204481
M4588,Border Patrol,38.4469,41.4374,Medium,4.92,4.99,5.92,HD Camera,45,2025-12-16 23:18:22.204594
M4589,Disaster Assessment,37.9719,29.879,Critical,10.06,5.61,7.93,Multi-Spectral,105,2025-12-17 12:18:22.204695
M4590,Surveillance,36.0596,38.1088,Low,3.15,4.44,2.19,Night Vision,171,2025-12-17 16:18:22.204797
M4591,Disaster Assessment,39.5394,39.69,Low,2.93,4.88,0.68,Thermal,120,2025-12-17 14:18:22.204897
M4592,Border Patrol,41.5073,35.0167,High,6.63,9.15,4.52,Multi-Spectral,137,2025-12-17 03:18:22.204991
M4593,Surveillance,37.055,30.7562,High,6.58,5.07,8.78,HD Camera,47,2025-12-17 08:18:22.205107
M4594,Search and Rescue,38.8614,27.531,High,6.79,2.18,1.06,Multi-Spectral,53,2025-12-17 00:18:22.205203
M4595,Disaster Assessment,41.2869,27.7291,Medium,5.01,1.46,4.57,Thermal,113,2025-12-17 16:18:22.205305
M4596,Surveillance,38.8204,43.9666,Critical,9.86,4.85,4.32,HD Camera,163,2025-12-17 05:18:22.205400
M4597,Surveillance,36.2227,34.2556,Critical,9.66,5.94,4.54,Night Vision,111,2025-12-17 12:18:22.205494
M4598,Disaster Assessment,40.201,35.9735,Critical,9.78,2.62,6.42,Thermal,69,2025-12-16 20:18:22.205587
M4599,Border Patrol,40.5699,27.063,Low,2.72,7.03,3.99,Thermal,159,2025-12-17 06:18:22.205680
M4600,Disaster Assessment,41.5318,33.3935,Critical,9.92,3.61,8.91,Multi-Spectral,144,2025-12-17 01:18:22.205773
M4601,Reconnaissance,38.228,38.0848,Medium,4.8,7.48,6.69,Thermal,145,2025-12-17 05:18:22.205875
M4602,Border Patrol,37.034,40.3209,High,7.01,2.33,9.21,HD Camera,156,2025-12-17 00:18:22.205968
M4603,Disaster Assessment,36.8455,37.4305,Low,2.98,3.31,9.42,Thermal,81,2025-12-17 18:18:22.206089
M4604,Search and Rescue,36.797,30.3602,Critical,10.08,3.57,3.68,Night Vision,175,2025-12-17 03:18:22.206186
M4605,Search and Rescue,41.1988,40.2356,Medium,5.45,1.58,0.29,Thermal,176,2025-12-17 18:18:22.206279
M4606,Search and Rescue,40.7508,43.495,Low,3.2,6.99,7.63,HD Camera,100,2025-12-17 04:18:22.206373
M4607,Surveillance,40.1056,28.1092,Medium,4.54,2.17,5.81,Thermal,176,2025-12-16 19:18:22.206466
M4608,Surveillance,40.7659,37.8182,High,6.74,9.38,2.6,HD Camera,46,2025-12-17 11:18:22.206559
M4609,Border Patrol,38.9659,41.5074,Low,3.05,9.86,6.6,HD Camera,105,2025-12-17 12:18:22.206669
M4610,Search and Rescue,41.9993,35.8197,Critical,10.41,9.71,5.82,Night Vision,129,2025-12-16 22:18:22.206763
M4611,Search and Rescue,40.6255,37.8657,Critical,9.62,5.86,1.09,HD Camera,160,2025-12-16 21:18:22.206864
M4612,Border Patrol,37.6637,43.3136,Low,3.2,4.59,2.81,Thermal,101,2025-12-16 22:18:22.206965
M4613,Surveillance,41.0087,40.2835,Medium,5.48,7.82,2.1,HD Camera,108,2025-12-16 21:18:22.207078
M4614,Border Patrol,40.0944,28.2969,High,6.95,4.0,8.38,Multi-Spectral,74,2025-12-17 18:18:22.207184
M4615,Surveillance,38.5139,33.2833,High,6.77,1.37,3.01,HD Camera,54,2025-12-16 19:18:22.207278
M4616,Search and Rescue,39.3266,32.139,High,7.13,9.91,0.41,HD Camera,176,2025-12-17 17:18:22.207373
M4617,Border Patrol,38.8651,42.7917,Critical,9.51,4.28,7.61,Night Vision,153,2025-12-17 01:18:22.207467
M4618,Border Patrol,40.8106,28.1365,Critical,10.02,7.66,2.42,HD Camera,73,2025-12-17 03:18:22.207561
M4619,Disaster Assessment,40.2967,39.0465,Critical,10.5,4.52,8.65,HD Camera,179,2025-12-17 04:18:22.207655
M4620,Search and Rescue,41.0997,40.9281,Critical,9.81,6.37,3.83,HD Camera,57,2025-12-17 05:18:22.207749
M4621,Surveillance,40.9299,30.864,Critical,10.05,2.13,8.6,Night Vision,164,2025-12-16 20:18:22.207851
M4622,Surveillance,40.6333,35.3359,Critical,9.62,5.95,2.01,Night Vision,144,2025-12-17 04:18:22.207945
M4623,Border Patrol,36.5357,34.5757,High,7.3,1.89,2.76,Night Vision,171,2025-12-17 01:18:22.208060
M4624,Disaster Assessment,41.0154,36.9262,Medium,5.01,3.36,6.55,Multi-Spectral,179,2025-12-17 14:18:22.208162
M4625,Search and Rescue,36.999,43.69,High,7.42,8.24,9.44,Night Vision,71,2025-12-17 07:18:22.208258
M4626,Surveillance,41.1925,33.7016,High,7.15,5.19,5.93,Thermal,75,2025-12-17 08:18:22.208352
M4627,Surveillance,41.0845,32.2891,High,7.38,4.63,6.95,Thermal,107,2025-12-17 15:18:22.208447
M4628,Surveillance,41.8112,30.2407,Critical,10.4,5.64,5.65,Multi-Spectral,95,2025-12-17 04:18:22.208541
M4629,Surveillance,39.3044,39.0643,Medium,5.38,5.21,2.33,Multi-Spectral,108,2025-12-17 03:18:22.208661
